idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,56,0.5598812844163109,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,57,0.5331072718809499,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,58,0.5447596178208762,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,59,0.5804190341275787,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,60,0.579034179310484,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,61,0.5954050846591221,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,62,0.5713177418662211,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,63,0.5769398336369739,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,64,0.5768689079620611,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,65,0.5782025768453478,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,66,0.5849288576650296,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,67,0.608576569303727,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,68,0.6051256208592817,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,69,0.5908006788248181,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,70,0.595168112818799,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,71,0.6048979899197272,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,72,0.6053494441560598,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,73,0.6092886724379596,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,74,0.6308059279225386,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,75,0.6125751053780335,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,76,0.6027544960251827,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,77,0.5361378532638057,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,78,0.5935031056236313,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,79,0.6278812275242065,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,80,0.5812156630341359,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,81,0.6265563239306609,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,82,0.6229888244729151,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,83,0.5956464357280172,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,84,0.5605302185296499,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Clear,Normal,Hardwood,MRI_rcp85,85,0.57687143387550055,continue_Same as depop_No solar_Hardwood_Clear_Normal_Hardwood,nnp,2090s
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,2,0.5688594646618124,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,3,0.6088458567891873,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,4,0.5021725669576644,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,5,0.4763933160450483,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,6,0.49169110923543063,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,7,0.5042848486311141,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,8,0.5313394036442323,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,9,0.5204718334134287,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,10,0.5472404834616557,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,11,0.5474618169345284,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,12,0.557558515884543,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,13,0.5137622500327504,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,14,0.565254053927518,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,15,0.5496067311544042,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,16,0.5684425118379254,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,17,0.5532579368501915,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,18,0.55831509203973,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,19,0.5710051537584343,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,20,0.5617135311620383,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,21,0.5890364087649267,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,22,0.5913304682106371,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,23,0.5717991949955111,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,24,0.5814802090192681,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,25,0.5706374734079825,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,26,0.5925373136127062,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,27,0.5717174396549113,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,28,0.6088665774452905,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,29,0.5960804181386591,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,30,0.5798006096243203,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,31,0.6126635857597708,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,32,0.58948560396709,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,33,0.6038545269921001,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,34,0.5722947334023447,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,35,0.5804770893678863,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,36,0.548899064386971,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,37,0.5573981591810193,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,38,0.5878657210558037,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,39,0.5886729891774953,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,40,0.5852047764180034,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,41,0.5937847354161779,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,42,0.5829319522243221,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,43,0.5556577905771412,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,44,0.5888328620417279,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,45,0.5878847282693087,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,46,0.5542141791072416,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,47,0.6064685795907232,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,48,0.5898055234608156,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,49,0.564324854160922,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,50,0.5970013965962078,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,51,0.5683344343145125,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,52,0.601172421533143,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,53,0.5657600207976512,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,54,0.6028233401071014,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,55,0.5893507292074049,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,56,0.6284187481371608,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,57,0.6023409236860237,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,58,0.618416458663254,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,59,0.6605949207696604,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,60,0.660112627816319,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,61,0.6788278182976477,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,62,0.6563058225132502,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,63,0.6609070994794144,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,64,0.6700029691731508,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,65,0.6756115369507187,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,66,0.684813694833824,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,67,0.7158372551962807,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,68,0.7163193021979836,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,69,0.7058683328010592,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,70,0.7132023272263491,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,71,0.7262477925557601,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,72,0.7277613286785106,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
common,FALSE,continue,Same as depop,No solar,Hardwood,Selective,Long,Conifer,MRI_rcp85,73,0.7399065701267068,continue_Same as depop_No solar_Hardwood_Selective_Long_Conifer,ppp,"2030s, 2050s, and 2090s"
